RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
394766,82,"Lakeland, FL",msa,FL,1030.9343092080699,1032.0116990572562,1039.8954505378376,1052.8506502978892,1064.7404031544977,1068.7663763136925,1073.7769803822152,1074.005190468798,1073.2814990150177,1072.6520777639632,1077.6708963925041,1077.6108147986454,1085.1267788144537,1087.7494601793237,1096.84291236244,1100.2875063022911,1107.9886549496996,1116.8692582362885,1122.2564769111973,1128.6443258947709,1133.964617584751,1131.8078030042122,1127.5276331713878,1125.0930197023843,1132.331989143585,1140.7579772305642,1151.2274236245237,1160.7051358357571,1174.2734117217885,1180.5456603300418,1182.4118663482914,1179.103732333426,1178.9067022221004,1181.1162064517305,1187.834644699931,1190.6193862521875,1197.0440870777063,1204.6971133809182,1219.8250621521784,1233.460929996883,1243.6309566862494,1251.0221941872146,1258.7189692286468,1261.396784481653,1262.9928586863227,1262.218066752923,1264.8209491802409,1271.4916584528992,1280.0030632297796,1289.6718943128938,1298.7958266599442,1305.4687163154244,1308.9669627398257,1312.9757433911839,1318.6699144654885,1328.4208536597785,1336.7699262333492,1341.2370439216004,1339.598138447304,1339.9734678436403,1343.4011615842926,1351.2280094858997,1353.4760880297142,1372.4035836399623,1378.9779821935763,1378.383663539476,1370.9801286366103,1386.2595649803172,1409.5978521934273,1424.6116620439486,1429.3621870129007,1434.0909900150416,1440.9460344710292,1441.9505993311143,1456.7054233916033,1478.2757717906047,1513.2384604654237,1552.2749159268328,1592.1107966977854,1631.0774434245302,1662.2959095278504,1686.961041712025,1705.5999676126035,1713.1513882131553,1725.597909929307,1736.7658394077291,1765.6211685533042,1793.7417930141658,1823.8075670207531,1846.3172473736327,1861.5552954542795,1866.1729683817914,1860.5025386845114,1855.1851832481493,1855.550084197084,1862.0077308117961,1866.4575684903184,1870.2033572299683,1869.2084708528098,1875.8865079405662,1882.9541556393626,1892.292951254387,1897.0560611581495,1908.2349422133648,1901.863001581568,1891.6376258658856,1879.4546339714932,1885.4434012613826,1891.7653592138354,1901.2252857731846,1910.0462596129157
394304,83,"Akron, OH",msa,OH,731.0599976946633,736.3285570033426,740.9291064572932,741.9171714096841,744.9404703434863,753.0538735243017,763.3883775538598,763.9563208158363,758.8427452550653,758.4816740409493,754.2895937433634,758.9859181988209,758.0126552696644,759.1584169160382,752.9214718611769,754.2965174249549,761.6056151123448,772.9662791204984,777.4159675448653,771.6614740531343,769.2126168047947,772.2423053560859,776.8766399701639,777.6647460641839,776.074257429629,779.6132169144222,783.0589148089961,788.4985581273767,791.7555135884469,795.7531849020837,796.5717716718037,796.5298065254617,792.4141729990746,790.8606100864771,788.1817969891595,791.9710558212822,795.2589282706613,799.4281127255301,802.5070695911843,804.6831105363765,805.8226654306694,809.0008290240002,812.3331725395977,813.333353510555,810.8532401588882,807.8415023024379,809.5944435048945,809.8908326238342,815.8749498412724,821.0130467966952,834.8421272004069,838.8780214104728,844.9385342549238,844.9038452573823,846.170610003303,848.145709092182,846.8059178440988,850.1468095193434,848.519346336637,848.6508080623547,849.7934856751531,850.2504722789008,859.9120265668396,867.4186558847952,880.41467922465,884.399588252551,891.091762865725,890.2903672098792,888.6248618283397,890.5033164573664,895.4715556606036,905.5340061007082,913.9709101129429,923.5840858605669,929.3348158906247,939.1710349257245,954.4087775458586,972.0556304984674,983.0703135751223,994.5329435143343,994.9095009470764,997.8820753413138,1002.940082701666,1007.3975064759618,1009.8852727264908,1016.4516079378171,1032.401092983965,1055.7201819601514,1064.2449633247218,1083.3099078642376,1087.7399485687943,1096.690670578211,1101.0411167845034,1106.744156477451,1108.4216385828472,1113.2412492249885,1119.0374053974067,1121.5257062681558,1116.5336801924316,1120.1933362122245,1139.2815349715872,1159.1511266913753,1172.2971153820595,1172.9459869077368,1172.1437852022066,1166.971739700011,1164.19203036096,1174.5829720697704,1188.6759759608478,1203.5589821335875,1196.5436588428477
394531,84,"Des Moines, IA",msa,IA,947.6105745494463,946.557173051384,949.8961368380661,951.1196530168463,962.2892699687885,969.7348589650865,975.8670703576375,969.075688041724,963.1748038422639,959.2776625616605,961.1343492141426,960.8892266292157,964.1619546120928,966.3797396669415,968.9641851751636,971.8177377257904,976.7202908926965,978.5550553892981,981.5462360316656,983.5702023851994,986.8089215718117,983.4692213216236,981.8325384376086,971.5675181878089,974.7817825890604,975.4013893524555,989.6161828701397,996.7941051318802,1002.885245147276,1008.2961769529336,1012.3943017593751,1014.2331996052837,1012.6741818469693,1006.1775455454843,1002.3680489037404,996.8592969678227,991.1469564145312,993.8880840239574,1000.7774670805228,1011.3654871228707,1016.6433955102151,1030.7930569549696,1033.8046334059813,1033.6067876998686,1018.7467634915456,1014.0088750898809,1009.9777720808735,1009.4179396810762,1010.566806361521,1010.3670504520136,1014.7896567402439,1023.6786254833012,1035.489783830928,1040.101075276009,1043.7940750799082,1044.586509510366,1046.945261760772,1041.2601945993356,1037.3062176427054,1031.6188959325966,1036.5052061464871,1038.5840295370274,1046.8112712245534,1046.3995916629965,1048.8876353537266,1051.875842686299,1058.1052226725578,1063.2702695721885,1063.762353142449,1068.280287382302,1067.2585358002107,1063.6326533736526,1059.7213157869878,1063.6132934694956,1071.180380439043,1077.7075422342348,1083.4783324740333,1091.7336248512602,1099.4536003533876,1107.3155521341798,1115.4768216794037,1119.8161702970299,1119.892420725029,1119.0808714350826,1122.4936996967792,1132.1811977961527,1141.3749213190529,1152.1368415020238,1162.8242532615448,1174.7980001036603,1186.4932522886852,1191.9271587673013,1193.429285032468,1187.9178439716534,1185.8957794462935,1183.8286138121916,1185.668970701556,1189.3609109387191,1197.85080572524,1203.8788646233002,1211.4554754217738,1215.932716969276,1223.1521505691746,1226.255242555251,1229.4357963470964,1225.352472434016,1223.962376092573,1220.2746329471008,1222.3813794387343,1230.2690834027972,1238.0522670080597
395115,85,"Springfield, MA",msa,MA,,1117.7172265132212,1121.3805223613704,1122.1523927650833,1120.5812925819187,1134.4748149866875,1130.7976941853842,1131.6502489954266,1135.0737747256692,1144.511046770955,1148.0803673228977,1150.0652385059955,1150.7454677492678,1144.2433373716028,1160.9415738269145,1164.8689047858968,1177.121551775708,1177.9354371226714,1204.000880346249,1217.3874079877319,1205.827181753547,1200.201273741198,1181.4072643108304,1179.2139089203538,1160.2751591408967,1174.8247530747208,1188.1231004974934,1207.9102848040914,1217.2561284712224,1216.7865067788555,1221.2178538343592,1223.8710646797,1223.7288927707166,1223.687467265518,1227.7252055964304,1237.6529681375778,1239.7854941012477,1238.782096405757,1240.6121536637584,1242.2805658478205,1257.6775425981127,1261.181594707631,1277.270359645962,1280.6691015176075,1293.6008432885546,1289.8552247660075,1289.042288581551,1285.381554755447,1286.4000160927628,1289.9921715347236,1299.6015268334718,1306.930201466625,1312.6007357167784,1313.4669874321046,1320.1716473788904,1318.0769155368478,1324.6595879908234,1322.7180910457455,1326.6233631360944,1334.3836041356838,1340.961288940986,1357.1719311816294,1365.5181721081942,1365.3784563221534,1369.9200856132381,1361.3812699944685,1379.7020258180846,1385.6709847184875,1395.5193827018186,1406.336202914754,1394.6351764471237,1409.4559436344332,1404.9034602937018,1450.8058713079404,1470.4398061307031,1490.3706515988245,1478.9999083371242,1474.5104045367327,1484.3146632441753,1499.417878634863,1516.4844775971915,1514.9612641674473,1518.9635500506865,1533.5212957873375,1548.6279735771611,1575.2522394473915,1581.8320603698696,1617.9391671929552,1624.239214341124,1646.3587439085636,1646.8662945377334,1672.4420131746724,1685.2443591288568,1718.616739604794,1717.68731850905,1745.182364137425,1746.167738861677,1752.5710788112792,1735.1410360370182,1740.135835808289,1760.360557145971,1768.4328458616576,1773.7845879193185,1793.3255329632273,1813.3112153770596,1824.615220097685,1840.5450079193156,1862.297740100964,1866.8480177400659,1861.085539764772,1861.018664857386
845159,86,"Poughkeepsie, NY",msa,NY,1133.7944789891685,1139.9291034668383,1151.5410647745373,1154.0645877527616,1156.831767605113,1161.9024568904595,1170.7341611825887,1175.281097319665,1181.1165309455862,1179.7192724659196,1179.1117734345873,1186.888773136653,1195.9478931751619,1208.0947440597945,1208.8852335063823,1212.5965087330553,1223.2071109065378,1223.2284007127403,1219.4199261124104,1218.7458220611497,1216.7399810572072,1221.1809958788708,1207.3195732065556,1209.3635586586583,1227.1972379386216,1250.5476116768962,1272.667320283137,1279.822234349622,1285.5250165630057,1286.9926207045849,1283.3923492723668,1278.733221614184,1278.9231959000813,1276.991727313873,1290.2556408341502,1294.6088723212933,1319.262019184069,1324.7823508909669,1340.033042748928,1332.6150413270516,1335.4845620277356,1339.98980974822,1345.855712988976,1358.2051802785065,1355.3112112130884,1357.1699456802753,1357.0759619466287,1373.9319276760782,1383.1308251658443,1388.4795500207983,1390.158299034739,1399.2444538627167,1407.2170239257425,1418.8322115619326,1425.588042083103,1426.5956528318397,1427.874749442259,1420.5187461948185,1428.9504687946105,1436.703174458513,1454.4782387517482,1463.816165362906,1472.7411058008477,1486.4797705471265,1493.6271871931258,1510.2299464523628,1522.9033716012298,1544.609664977339,1559.0541022912857,1577.9994616466345,1602.9604622928273,1614.2815341196388,1641.7592945466722,1644.5651638997545,1662.536768794864,1664.222282707444,1705.9034043846805,1703.547539312118,1741.3020712482728,1739.2187566179718,1795.523806304666,1803.2162586961433,1820.8763362378554,1807.100829247504,1820.9507436771294,1851.5557207147858,1882.4710029394907,1890.0600235287682,1894.5274474795722,1915.2320018372122,1935.6265436024823,1942.6824063340687,1941.1577286948086,1935.280324961122,1926.2055394618556,1927.8356476276656,1937.1252331097426,1959.480879943288,1966.3905254867816,2000.7058428302298,2016.8325661964172,2043.236917756034,2032.8742863422374,2045.6862814975807,2034.790777064533,2042.13803096197,2047.4757803010498,2066.5833606492724,2085.8436269008425,2082.250059075322,2089.8491436100135
394931,87,"Ogden, UT",msa,UT,903.0777701220187,903.7675211705132,911.6205092473001,918.5087604629205,929.3668821965111,932.5169542366081,935.4989239836484,932.0102451009816,932.503104006623,935.9783219605802,939.0904951915076,936.843707529048,939.7533863553455,947.1816332733849,958.0641810293014,963.5651444859403,975.6282729963857,990.2205321129638,1000.8965018760452,1005.092148505925,1006.3369059334052,1006.151612616879,1005.8568811876384,1004.967408800858,1016.8454223690566,1026.6863441586108,1034.605094193578,1039.0275847422406,1037.2229783589357,1048.5468536107103,1056.3763766616073,1066.1678312835227,1068.1748196042126,1059.3206386720296,1056.8433957023421,1058.9060882041176,1069.806793664095,1085.8579752494265,1093.5982539330919,1112.068631092657,1117.4256063927257,1132.4003064445278,1131.9040164658293,1137.7534107428253,1138.152751955664,1137.5809120025426,1141.5930822570913,1141.1354513581311,1150.863762099115,1148.153992605358,1164.0116372887387,1174.403213996691,1195.6267420947704,1202.4172425118522,1210.8608199262471,1215.4681995612862,1213.2701605338173,1214.586658628167,1206.11826795369,1213.5346865454796,1217.3866256253286,1233.4890397563406,1237.8609031164367,1238.1029505787264,1243.6824270316567,1257.3015557121944,1273.6060215157095,1283.9042070818984,1283.8435309635847,1292.5225638752481,1305.5452855471956,1308.84754140825,1322.062515962326,1331.3001639790225,1358.21485804621,1377.492053325748,1406.2264623455774,1434.174633159214,1464.2498639292196,1482.2432658486787,1500.401091028496,1512.1888706375698,1519.656243192018,1541.8932815226722,1554.2614263916864,1582.1443219187663,1589.0795733452414,1616.1504116120716,1632.1474897554745,1660.500256669743,1659.4892115360844,1659.512375083592,1648.070887231979,1655.909984424735,1648.4707025949886,1642.5033164854974,1636.3323648361272,1654.753343218651,1674.382820207174,1695.2487672512227,1698.2810241441132,1712.1380210469972,1710.0936396236705,1718.2358317474334,1709.924180780685,1717.6350386755269,1709.6592905202915,1706.4667878544615,1689.411152102781,1691.065836791796,1696.335344394168
394816,88,"Madison, WI",msa,WI,1039.2740237880394,1051.2158160671006,1057.3525670262038,1066.4829776082422,1067.8016529350737,1071.3141428736953,1069.3140446628029,1077.9385273961548,1075.7716094866864,1076.9537815314236,1077.216930143318,1082.0228767665672,1088.6658456675386,1093.9753009239323,1095.2765270405748,1099.404829947854,1097.540043344916,1101.0821368255565,1104.9786453617096,1102.1444189102356,1089.9473405629287,1087.7092173991407,1095.230849947434,1106.5824914169298,1110.9886662646195,1113.514975596361,1122.9117134662058,1125.806332894202,1132.4130396174696,1134.7057362030362,1133.4932515794242,1129.2580798715117,1129.913683826644,1139.1633513330703,1144.0555928155331,1142.92672504273,1139.5208153842855,1144.566516443668,1152.0175064447117,1156.0253841382455,1157.2690379448225,1160.4973213507994,1163.443862198781,1158.581409829162,1158.1374077149858,1162.6403565609091,1180.0222595824894,1181.7526486409422,1184.3729063085495,1183.6758753688312,1189.1157682310402,1189.5293796931126,1192.2029540578897,1195.5294619449965,1200.8132441580728,1196.5188671086407,1203.7628803578314,1209.5150683833413,1218.8737183262872,1224.6984622735192,1230.556233546277,1235.0323433565115,1235.0499245980982,1233.8766388888516,1231.665120753766,1227.9881037078082,1228.823842670251,1230.1599665912374,1232.9785216727566,1231.5120085179415,1238.2764529136143,1237.1379652329717,1243.0923362779674,1242.8589266983565,1258.5731631055435,1268.9729950592837,1277.2533030116867,1277.7320675398344,1290.0282969465577,1300.1410795984439,1314.2901629407013,1317.2906720853366,1319.945199757952,1320.3442220911295,1324.6213249837015,1333.4238350279936,1345.453767288886,1356.042056886028,1370.2656627612398,1385.6828392159985,1405.8365329067565,1414.5937400135854,1419.3224680133724,1419.6650662948848,1426.0794380198483,1435.7590047458314,1449.3043608151354,1466.0402418398364,1486.240050594492,1502.242032894229,1519.986347296939,1535.2925592043619,1541.8634201682594,1553.9742723046409,1561.8630679394391,1573.1424797838802,1572.5894655497898,1572.805941861759,1573.4408738034826,1580.637887489592,1588.62656641604
395235,89,"Winston, NC",msa,NC,903.253342080995,909.9372458528715,910.0122817645503,915.6463704915814,917.5649145821418,924.8835591284958,926.9414578277361,927.7456382030089,931.5236156221914,931.3861137018829,930.5797583223859,921.4888013497534,925.4059111089163,929.187215313648,939.3589055276941,946.2379877597215,955.3304862183116,960.2587540261343,962.560113283405,962.9809201327773,960.0621345494619,954.5887394560746,949.7524642175118,951.2677475413706,957.3205976821274,961.6137343754034,973.7941781176858,980.890684395409,991.6250945506537,993.882836169747,994.2871105060403,992.7745757052674,994.396020257885,992.9128331522859,995.2678114757001,993.0742371874094,999.1692732875181,1003.5486961105746,1013.3538528310576,1020.8199912922801,1027.7855034187278,1032.515877899198,1034.5037073688063,1037.4381674104243,1039.7555221725618,1035.7511256151374,1038.7073858440226,1038.899118994909,1051.128932259156,1054.2368228436737,1066.427227876066,1073.1870955028653,1086.0866636533467,1091.6023500263875,1096.9695258665624,1094.4686655811174,1093.0741406913132,1095.7028597769377,1092.8767144345793,1090.1719229590701,1090.941783380657,1102.9724087506022,1120.3361744983395,1122.9586741115345,1128.4283235148719,1133.7297734341837,1154.3750614423257,1167.533485307277,1174.7919922470292,1175.754561002273,1180.4337362678014,1186.5747330347453,1197.3683969745146,1199.3596246149127,1211.2154996282827,1233.6178501411327,1262.576022337836,1290.9704152766792,1307.9714650977735,1326.5269397206334,1335.6357216637116,1344.3757128934376,1353.6617838791549,1357.9806124133618,1363.9239465993257,1377.2506911436628,1397.7737074263882,1419.4996716609226,1434.631707862755,1448.2569014533956,1464.5043962942186,1474.3649787064635,1489.3132746439953,1486.700159482729,1477.0081334837503,1462.2285563731205,1464.6854765782819,1472.091190584467,1494.0428894495303,1500.1671458982619,1515.3650514917845,1519.1397743910381,1536.5562753898566,1550.145362262097,1556.1990280380414,1549.7972228425554,1538.3104932245785,1532.6598354245746,1534.3037575008666,1540.55746477401,1549.40203071782
394528,90,"Deltona, FL",msa,FL,996.3163819011221,996.601006955608,1002.5062772747822,1007.8673752823871,1019.8380447203099,1027.3409489646253,1037.2458029139432,1037.9560873318605,1052.202670558054,1057.0563249054615,1063.7253213056988,1057.3377890202976,1058.9127919022314,1061.640265178655,1071.2009712561464,1083.7823704611055,1096.1275139301065,1099.5388050346246,1101.9145852042818,1104.2509252120988,1112.3682283780706,1114.9453908712621,1121.0487595499544,1121.2801965434207,1129.292802119623,1129.2045661648697,1126.0300402023404,1131.187516149127,1145.0996991480347,1165.0007107347853,1172.260940367132,1178.3898416500342,1180.0693677103623,1183.6747353226401,1186.7317715606089,1194.155865749944,1198.0956858006282,1199.0083417177188,1208.1669860750192,1218.342810194198,1230.1968029776476,1237.8107438612897,1243.0157332099848,1250.8586520189342,1255.2812451686125,1259.0953061816158,1265.8471442302966,1268.7360451324932,1272.6076819652253,1279.672587320064,1292.3773707988723,1301.6575027459446,1304.526350128239,1305.8382999475816,1310.7594056997345,1313.7199193408096,1319.0805946194814,1321.5657393569709,1324.069088261702,1326.2482017261416,1330.1735822583282,1336.4914097847188,1346.963300790601,1349.700525687243,1353.6397346154934,1351.8034528876567,1365.00645511872,1373.1270470137974,1388.886173423496,1401.274652048284,1409.477460288326,1412.5709545173188,1416.20137761575,1430.694129872104,1446.6339139940587,1465.747232626032,1485.636389311588,1511.8114986834496,1545.780623648856,1582.5402246500541,1617.6314501809572,1645.04650914589,1668.1735223672965,1680.8282137342117,1698.888872313805,1718.5145681993713,1749.2422147386844,1776.0816733260908,1808.9242575006258,1832.0021802064261,1848.902149373794,1847.8828619880421,1850.3203658304374,1846.69572212475,1854.4329066389023,1852.7385682819622,1854.8675369593839,1860.9008289867909,1877.9085429026127,1901.0167256927496,1899.3426893856547,1899.7677961708334,1887.369098901607,1904.1572186882343,1896.527815613708,1903.126039744579,1891.6337236883835,1899.138928966961,1897.9262359146687,1896.0156471453786,1902.259504707179
395143,91,"Syracuse, NY",msa,NY,,,,,,,,,,,,,905.4877136683585,913.7347610681634,925.9572272870136,956.4069323000831,984.4465620275611,1009.0883062697452,993.7583633300505,961.2668494449578,948.3510724817045,938.7994367892677,949.9159400716219,965.1652159882685,974.9267988898001,960.8608240110498,959.8567348612318,947.865154239456,962.1441311104545,968.3687371919683,982.0329334022911,987.4043347781524,991.0133755686628,1004.4156946777135,1007.5890479546856,1004.181565679456,994.2793406853043,1000.8792068400052,1006.984285609428,1011.1451481904611,996.1458632695181,1001.2649720641992,1000.8001117850604,1017.4242518577081,1017.9459685749089,1024.94345957409,1031.736506925062,1030.564253516782,1026.3970759671724,1023.0133285844939,1026.6380631838538,1028.8336928160554,1031.345495747663,1039.0866554491593,1056.279214582708,1058.763062416919,1060.885895448897,1067.0407663568153,1071.1482015144074,1062.3083441589527,1057.951047553101,1061.9111515152244,1076.6756961300819,1080.8534114721365,1089.15491351742,1094.8177915643253,1107.1241928580794,1111.1226138197362,1121.0234383292525,1124.9637554578464,1127.6272687464811,1116.0303382478023,1122.5756091822614,1124.0381175457999,1141.5558363316302,1159.2045356659626,1178.6799133486552,1200.7535172715845,1207.6375837376265,1218.1171386381943,1230.0731157757498,1237.6363491536702,1241.383455680538,1255.0857141957185,1263.9978233058566,1275.2952729678605,1281.0876452874188,1301.54749171714,1333.691810367225,1338.7119862392592,1346.9103974611594,1349.1557264939204,1356.6063044729194,1355.8518643793345,1357.8879477305131,1354.4794711048555,1354.3201617422835,1356.8794632794404,1364.407494611241,1387.753042708977,1401.8570355838137,1408.2215056183181,1410.3558397795043,1413.527084581107,1416.0856241268777,1417.5192081550788,1426.6551570204995,1446.756374911486,1472.694413378308,1475.1243671295595,1484.277911703536
395006,92,"Provo, UT",msa,UT,1046.9284684589957,1040.3478401248708,1059.0522790931548,1043.3883641692428,1047.7284134946444,1044.4164987129354,1063.404880277148,1062.5765561711678,1067.4864276447324,1084.883364893085,1102.1365781197603,1108.5082061475366,1102.8485448922916,1098.51517622574,1100.1925995821812,1105.3521937098437,1119.1485733754273,1121.4993886276325,1127.9738779314707,1133.0086276873983,1138.7397546083141,1145.860483496276,1135.525478076708,1140.3835425875566,1145.6095777415649,1163.6296918662372,1175.142004352296,1175.1001759514327,1184.1070859242507,1189.9870483946806,1198.5806644820948,1205.4603995728658,1210.6180648145767,1199.9021796243376,1193.2026523091404,1192.4028960071626,1214.1230979217082,1221.6433840528946,1229.9826546707625,1239.9578185900968,1245.8395340370848,1253.659450649667,1258.4532247754605,1262.277080075453,1257.9627986694848,1244.9327559397213,1250.6885387100024,1257.6021216675736,1273.2098713768662,1276.727053257465,1280.3085093203845,1286.4831483272758,1298.1068984543965,1308.9095530905006,1310.2262494709494,1313.067793926949,1310.2898984210535,1301.8973605262804,1297.7355428869312,1297.6758379133385,1304.9806988496957,1310.290332376861,1318.430067557708,1321.923130406786,1323.7348841025532,1330.8679828667637,1345.8296028401057,1354.5711967749417,1351.31981512776,1361.212728417796,1368.4079576835286,1383.3063665687364,1394.664847666623,1404.6428409426558,1427.6603071475222,1442.0207047857857,1470.98030507262,1494.5794765633214,1525.2391641418349,1549.5924825480508,1572.1597559044199,1589.5739955956735,1593.2210683261162,1600.6297056726269,1607.3430256436275,1638.8068923281173,1657.2427733699058,1677.9143899965557,1696.0926000494876,1714.8065404783895,1726.3137073990783,1725.8799176858458,1738.9814395123813,1726.7675326641265,1719.050191448652,1708.307595781824,1711.0183410361979,1720.1355559096812,1720.5972428608734,1724.690081653453,1735.5518833512629,1752.305536868252,1773.5015044227073,1769.5149571227846,1767.9617889194694,1769.9203728804366,1770.941434246787,1758.5502150903328,1753.8594591246112,1757.5088912699812,1768.9060218748973
395160,93,"Toledo, OH",msa,OH,766.3284466317225,775.039820825504,778.8944810935592,783.2964036892321,783.8374789500527,791.122919486114,789.0873057511317,792.911177363508,796.1074153352055,797.4887710442625,798.4056252713941,791.0423886151199,792.123786648894,790.9623718173167,798.5760213941571,807.7248164291739,810.9169599105021,817.9827132704428,813.6849949946293,821.610167452474,826.1372620997153,830.1605741177577,832.3423425513073,825.928274937368,826.1002427235348,821.9715349193008,825.5914499879134,832.8938870903233,840.1886110295789,843.6812037178425,841.5883515857137,837.7716984996686,835.610072661509,836.461212926296,839.121951471744,843.1650672458472,845.3037964506799,844.1838046453468,852.1702179565873,858.7606313746664,868.7498259985907,867.108488259015,862.7109056716589,864.8357737225533,862.80313697216,867.6779378214069,866.0649286485522,867.6015342752994,871.25771816445,876.1567283047664,881.9047116431798,886.0324658235811,890.0899329031836,895.0932557792825,894.2852544298185,895.993380603843,894.3109839299967,895.7015439933002,895.4817348288509,899.5651889728165,903.1554581211557,913.0149240250743,913.3889712030235,916.1873998285537,917.4737471968216,926.9057932946682,932.7769006182198,928.1763262578389,928.6892342540779,934.6197680761518,941.8792240593644,946.7364110899975,948.3877060119602,952.102154380591,960.7284742486379,976.4691375914252,999.4423209143001,1014.4233285087398,1035.2491691172045,1047.1233916447889,1060.2963749289681,1055.3554674407576,1058.1406570816707,1064.4129017690734,1074.2476166754175,1077.3996684034255,1087.7783062107142,1098.1491947226768,1119.8671223981144,1137.878081987242,1155.8964451903262,1165.4565669737008,1152.2607151141005,1143.0437040024879,1138.9957113505384,1139.4926560401702,1141.6932760886566,1143.9047929348285,1156.8154057865331,1165.5649227911053,1168.9233801963321,1170.5748594992842,1177.6722084608407,1182.8139128050616,1196.3911581088885,1200.8024917798662,1202.390751010549,1203.7897379558574,1208.4571402548256,1210.9265964906008,1217.537746305419
395224,94,"Wichita, KS",msa,KS,750.5244594068402,753.536040114283,756.7897463897012,759.2996474789014,760.4559021279692,762.4926891217176,766.0606876363848,769.5002394268057,768.3265157673442,763.5575318212548,763.4120592590215,763.8185333110195,764.2532588250743,765.2236074861438,766.6813259500789,771.3759718046157,770.7023467293923,772.6675774172096,777.0403045394512,777.6469291851063,774.6246435016077,769.2502451403391,771.5672525104166,771.0380605666088,770.5710389146384,770.940126654585,776.6978977469834,784.5245530910399,787.2828762141453,788.1831662196322,787.0179368597757,787.4660436785697,788.0490928415422,786.0339618419903,780.9743856160693,781.3324294709518,783.5784966153556,787.5815808105444,790.1305122295125,791.1792988921749,797.0859870517243,798.0161299608396,801.6856494169499,800.2250403308933,801.8396880399572,804.0122254277027,801.1638560886764,796.9819186388956,792.9495132632993,799.1286915843664,806.0205441375341,811.8863839230535,816.3807303973746,820.8391849375347,823.5247133808695,826.2038892898705,827.4695776439895,826.8625490452188,825.3544584999155,825.2025909595129,828.8139972195297,830.2289805184367,832.9027137170679,835.1300512361028,841.8340915443076,851.7068552784588,858.2339161156684,861.1187702053884,862.525776388078,864.0230718887956,865.2547722131911,863.4941954875572,863.8817665785941,870.4520037939515,877.2608013793109,889.9185160501157,898.9677313281903,914.6812674255775,922.4865666718769,932.4896913476446,933.2616808515955,938.7106735048758,939.9231319144064,945.4844091508041,946.751375701841,952.619279078616,960.8654778699804,971.9221174481164,979.3395044271665,985.6373299637686,998.0203034331022,1007.0603651687525,1010.019913012694,1010.2124039110334,1015.9153207987279,1016.3431533461946,1019.731483159229,1015.9353898423852,1029.9798429059979,1037.7734238900255,1054.7033838132545,1056.3291234251076,1061.895470973781,1061.5429893807984,1068.828086032888,1070.5947322109964,1065.4769471345783,1071.931236448228,1075.716311021532,1088.730700685227,1092.2714209936432
